"cell_index","species","sample_count","batch_count","normalization","batch","correlation","go_MF_enrichment","go_BP_enrichment","go_CC_enrichment","go_MF_prior","go_BP_prior","go_CC_prior","tfbs_enrichment","tfbs_prior"
13,"mouse",216,25,"rlog","combat_seq","spearman",0.0699223085460599,0.164787662830773,0.211285705940768,0.0175828027338045,0.0427010923535253,0.0728430398971903,0.466499211402535,0.29785618318827
14,"mouse",202,23,"rlog","combat_seq","spearman",0.16599667313557,0.217840310507347,0.230870529525922,0.0508039922373163,0.0851122816745218,0.119281951760466,0.503742722484059,0.363806487385639
15,"mouse",199,17,"rlog","combat_seq","spearman",0.176945503476116,0.26605367421694,0.26194213949316,0.0524781341107872,0.0929206847574194,0.116692830978545,0.54085370411901,0.385362936383345
16,"mouse",161,15,"rlog","combat_seq","spearman",0.108137180460643,0.173057453809162,0.233485193621868,0.0248038471273095,0.04986079473551,0.111237661351557,0.472348772462668,0.336433814224247
17,"mouse",152,19,"rlog","combat_seq","spearman",0.194201030927835,0.346069587628866,0.359922680412371,0.047229381443299,0.124613402061856,0.146649484536082,0.527319587628866,0.366623711340206
18,"mouse",149,5,"rlog","combat_seq","spearman",0.211687034695884,0.301376597836775,0.327222924568057,0.0587863463969659,0.0939738727349347,0.161820480404551,0.612234864447254,0.455541508638854
19,"mouse",140,13,"rlog","combat_seq","spearman",0.128624486870398,0.211051019743272,0.291457613865902,0.0301036033100932,0.0601420473056623,0.121456962272757,0.473186942073369,0.343128950283443
20,"mouse",138,7,"rlog","combat_seq","spearman",0.162050434063663,0.295301088604106,0.375155022736668,0.0392035276284966,0.0899820862615406,0.146617059390933,0.459349593495935,0.304946947774562
21,"mouse",122,7,"rlog","combat_seq","spearman",0.169691685820718,0.207814852976143,0.248791313307442,0.0427993976381073,0.062455417294127,0.101212649599746,0.480700641990965,0.352936514226837
22,"mouse",116,7,"rlog","combat_seq","spearman",0.220967640194285,0.385605248218003,0.416072667633886,0.0660442818393995,0.145650665489182,0.183246073298429,0.527408061565634,0.35053302214092
23,"mouse",110,13,"rlog","combat_seq","spearman",0.118723930171482,0.205700602502704,0.207399969102425,0.0281167928317627,0.0695195427158968,0.0947783099026726,0.489263092847211,0.349297080179206
24,"mouse",102,9,"rlog","combat_seq","spearman",0.1497667566904,0.229867419592438,0.309845322857844,0.0448686471888043,0.0846427694574024,0.147004664866192,0.456297569359195,0.307819788853425
25,"mouse",100,9,"rlog","combat_seq","spearman",0.106900043396499,0.202010704469839,0.273180963402286,0.0247360046289599,0.0658180240127296,0.0993779835093302,0.45052799074208,0.323159265152611
26,"mouse",99,7,"rlog","combat_seq","spearman",0.0966421490246242,0.175823472977295,0.276239206907579,0.0143268308282699,0.0436200831467861,0.102590342181004,0.480332587144228,0.346786056923569
27,"mouse",98,15,"rlog","combat_seq","spearman",0.146548882589492,0.247280638143582,0.278594501944756,0.0320390269628848,0.0685608807436219,0.132638934669392,0.489616982002769,0.344782121431868
28,"mouse",98,9,"rlog","combat_seq","spearman",0.112602335257012,0.175412696282378,0.237015165749564,0.0274459804053147,0.0507985505301302,0.118440477788216,0.321366259562475,0.201449469869816
29,"mouse",95,8,"rlog","combat_seq","spearman",0.10251283076718,0.182430180630541,0.277011264413784,0.0233953209358128,0.0609211491035126,0.116709991335066,0.471505698860228,0.324201826301406
30,"mouse",90,8,"rlog","combat_seq","spearman",0.0952488687782805,0.155580693815988,0.169532428355958,0.0182503770739065,0.0463046757164404,0.0636500754147813,0.440573152337858,0.304826546003017
31,"mouse",75,3,"rlog","combat_seq","spearman",0.216059957173448,0.352819414703783,0.424339757316203,0.0578158458244111,0.116845110635261,0.198215560314061,0.43661670235546,0.304139900071378
32,"mouse",75,8,"rlog","combat_seq","spearman",0.0878574388727725,0.143735322558364,0.183657963807156,0.0263848597872634,0.0515955242436801,0.0742505870976654,0.3736703964636,0.241884238154441
33,"mouse",73,12,"rlog","combat_seq","spearman",0.124991746450974,0.180323539121822,0.267679102013866,0.0272036975899637,0.0542093100033014,0.105975569494883,0.487949818421921,0.346847144272037
34,"mouse",71,3,"rlog","combat_seq","spearman",0.125376479652588,0.180009805981649,0.257336975555089,0.0308187994676753,0.0473488828185193,0.084051271275478,0.368634867269034,0.248231421166912
35,"mouse",71,9,"rlog","combat_seq","spearman",0.0976601512341276,0.148523327150806,0.16015123412755,0.0225424454273077,0.0454415751177058,0.0747610215437295,0.46540162648024,0.326366100727636
36,"mouse",70,7,"rlog","combat_seq","spearman",0.174640990007279,0.261531334789226,0.309112567004169,0.0469194626431077,0.0978095427172259,0.135728939183376,0.494408047117994,0.347296671299054
37,"mouse",62,5,"rlog","combat_seq","spearman",0.0882614343337663,0.167566828467902,0.222396937170985,0.0165447460176386,0.0380802625282013,0.0820400628973816,0.37765775620428,0.2600669993847
38,"mouse",61,4,"rlog","combat_seq","spearman",0.0824729126832377,0.176035691523263,0.18546845124283,0.0119184193753983,0.0550669216061185,0.0620140216698534,0.365710643722116,0.25653282345443
39,"mouse",60,6,"rlog","combat_seq","spearman",0.16309621557065,0.257445696797791,0.265283272374412,0.0452340076136448,0.0892737179965664,0.123609763379861,0.443905351944465,0.307606180488169
40,"mouse",59,6,"rlog","combat_seq","spearman",0.107920654737134,0.185323900679706,0.218684977111943,0.0299625468164794,0.0593008739076155,0.086281037591899,0.452004438895825,0.299348037175753
41,"mouse",56,3,"rlog","combat_seq","spearman",0.0984945547725817,0.133808456117873,0.175608584240871,0.020900064061499,0.045003203074952,0.0691063420884049,0.438661114670083,0.310858424087124
42,"mouse",55,7,"rlog","combat_seq","spearman",0.067256415082502,0.123282514586862,0.167199949808645,0.0159984942593638,0.0326871196436414,0.0685111989459816,0.375933245498463,0.225484660267269
43,"mouse",54,7,"rlog","combat_seq","spearman",0.136246602774996,0.231225861822343,0.286010585037906,0.0257473895007867,0.0735946216564154,0.104706050636533,0.450936918895723,0.31161493348591
44,"mouse",53,3,"rlog","combat_seq","spearman",0.108588064046579,0.187845705967977,0.230931586608443,0.0277292576419214,0.0627365356622998,0.0998544395924309,0.389665211062591,0.254657933042213
45,"mouse",49,3,"rlog","combat_seq","spearman",0.115402238659423,0.175361654775152,0.248412646462002,0.0344963016299012,0.0464750932774759,0.0934738495777967,0.350134188649604,0.232899129410225
46,"mouse",48,3,"rlog","combat_seq","spearman",0.113037249283668,0.211389684813754,0.286962750716332,0.0265759312320917,0.0558739255014327,0.102292263610315,0.396131805157593,0.27134670487106
47,"mouse",47,3,"rlog","combat_seq","spearman",0.0694591728525981,0.114225117406454,0.130207544311468,0.0205271928495682,0.0387062566277837,0.0479472807150432,0.364035752158764,0.248144220572641
48,"mouse",44,3,"rlog","combat_seq","spearman",0.0857253685027153,0.151978277734678,0.164391000775795,0.026066718386346,0.0514352211016292,0.0722265321955004,0.416524437548487,0.292940263770365
49,"mouse",44,5,"rlog","combat_seq","spearman",0.0418803418803419,0.094543063773833,0.162524654832347,0.00650887573964497,0.0218934911242604,0.0709401709401709,0.182380013149244,0.104470742932281
50,"mouse",43,6,"rlog","combat_seq","spearman",0.0552892297858741,0.0657718120805369,0.106104186641099,0.00588047299456695,0.0099712368168744,0.0248002556727389,0.321508469159476,0.182038990092681
51,"mouse",42,7,"rlog","combat_seq","spearman",0.0860884637606728,0.179752198754574,0.21300635552417,0.0198369390768441,0.05167875714194,0.0886563523143096,0.3994350645182,0.270398664697952
52,"mouse",38,3,"rlog","combat_seq","spearman",0.107905215745153,0.186696259546968,0.207585351524251,0.0241530125987336,0.0577061165872446,0.0761799073046543,0.405117827534434,0.286506952150924
53,"mouse",38,2,"rlog","combat_seq","spearman",0.0772109363067054,0.132808920116084,0.171452573697877,0.0136703833817015,0.0407820375744616,0.0683519169085077,0.489613563464182,0.360241331907744
54,"mouse",37,6,"rlog","combat_seq","spearman",0.0916418896597291,0.132276181037331,0.196299966963991,0.0296663363065742,0.0431450280806079,0.0894615130492237,0.377403369672944,0.248959365708622
55,"mouse",37,1,"rlog","combat_seq","spearman",0.0904061956693536,0.181207523312786,0.170934091986724,0.0321637426900585,0.0525525525525526,0.0649596965386439,0.40493124703651,0.2788841473052
56,"mouse",36,4,"rlog","combat_seq","spearman",0.21144024514811,0.298740211099762,0.319305413687436,0.0429009193054137,0.0853251617296561,0.128702757916241,0.448689138576779,0.306503234593122
57,"mouse",35,4,"rlog","combat_seq","spearman",0.139461065712163,0.25704058891065,0.295603430809752,0.0330249206456406,0.0779361112987101,0.125211048828257,0.394610657121632,0.262308367663943
58,"mouse",35,7,"rlog","combat_seq","spearman",0.056091030789826,0.142904953145917,0.183400267737617,0.00876840696117805,0.0324631860776439,0.0639892904953146,0.34384203480589,0.227710843373494
59,"mouse",32,4,"rlog","combat_seq","spearman",0.164404688463911,0.276603948180136,0.287553979025293,0.0385564466378779,0.0966224552745219,0.111505243676743,0.459284392350401,0.324876619370759
60,"mouse",31,3,"rlog","combat_seq","spearman",0.0898081157596728,0.126297577854671,0.174740484429066,0.0159641396665618,0.0296476879521862,0.0602390688895879,0.247483485372759,0.156338471217364
61,"mouse",29,3,"rlog","combat_seq","spearman",0.184688188772203,0.284649293400752,0.318747569039284,0.0446000259302476,0.0824581874756904,0.134124205886166,0.397186568131726,0.271230390250227
62,"mouse",29,2,"rlog","combat_seq","spearman",0.0509018857611369,0.0592374965837661,0.0893003552883301,0.0112735720142115,0.0116835200874556,0.0256900792566275,0.336294069417874,0.235378518720962
63,"mouse",28,2,"rlog","combat_seq","spearman",0.156727037516171,0.301099611901682,0.297412677878396,0.0323415265200517,0.101423027166882,0.117464424320828,0.480142302716688,0.328460543337646
64,"mouse",27,2,"rlog","combat_seq","spearman",0.0809424083769634,0.174240837696335,0.223298429319372,0.0204712041884817,0.0561780104712042,0.0917277486910995,0.231780104712042,0.14586387434555
65,"mouse",27,4,"rlog","combat_seq","spearman",0.100275001676839,0.181635253873499,0.287879804145147,0.0136830102622577,0.0507076262660138,0.0928298343282581,0.397612180562077,0.264202830505064
66,"mouse",27,4,"rlog","combat_seq","spearman",0.0177905308464849,0.0178622668579627,0.0423242467718795,0.00294117647058824,0.00265423242467719,0.00982783357245337,0.18077474892396,0.121377331420373
67,"mouse",26,2,"rlog","combat_seq","spearman",0.122330872081421,0.189582917581321,0.260626621432848,0.0180270072507151,0.0565422736646045,0.0970531497372447,0.51094259296215,0.356083283443092
68,"mouse",25,3,"rlog","combat_seq","spearman",0.0958904109589041,0.279157598258866,0.26277045192677,0.00921776981180387,0.0558187171937012,0.0682371015234925,0.455191396748176,0.30098578927154
69,"mouse",25,7,"rlog","combat_seq","spearman",0.0913660555884092,0.175192193968066,0.182362507392076,0.021732702542874,0.0491573033707865,0.0646806623299823,0.390375517445299,0.268332347723241
70,"mouse",24,1,"rlog","combat_seq","spearman",0.139001143728555,0.233396873808616,0.243385436523065,0.0247045367899352,0.0735036218070911,0.0982844071673656,0.268699961875715,0.166069386199009
71,"mouse",23,2,"rlog","combat_seq","spearman",0.194666666666667,0.287111111111111,0.324923076923077,0.051008547008547,0.0903247863247863,0.144136752136752,0.411076923076923,0.268991452991453
72,"mouse",23,2,"rlog","combat_seq","spearman",0.122636103151862,0.272269977714104,0.315249920407514,0.0170646290990131,0.0651384909264565,0.114613180515759,0.379815345431391,0.244126074498567
73,"mouse",22,2,"rlog","combat_seq","spearman",0.07842287694974,0.25895436164067,0.320623916811092,0.0140814558058925,0.0407279029462738,0.0991478913922588,0.358968804159445,0.247400346620451
74,"mouse",21,3,"rlog","combat_seq","spearman",0.0660234321157822,0.115024121295658,0.142315644383184,0.0117849758787043,0.0246726395589249,0.0380427291523088,0.244038594073053,0.167746381805651
75,"mouse",21,1,"rlog","combat_seq","spearman",0.083595609119521,0.133184923620173,0.256774391648115,0.0125892377370078,0.0305519306056652,0.0919628463959469,0.35418745682045,0.242880171950564
76,"mouse",20,2,"rlog","combat_seq","spearman",0.0673848398137238,0.172473769847949,0.163103854569938,0.0100993098804915,0.0454468944622117,0.0429781742692027,0.211524434719183,0.12983223924143
1,"mouse",2644,84,"cpm","combat_seq","spearman",0.276063752010528,0.428863868986694,0.395233221231174,0.075961397865185,0.167787688258517,0.188697177949993,0.542988741044012,0.39771896476093
2,"mouse",742,78,"cpm","combat_seq","spearman",0.135243044552887,0.218771785284239,0.247734330439191,0.049496165789974,0.0872045123265099,0.132010900564041,0.595918626021928,0.455478800937956
3,"mouse",562,51,"cpm","combat_seq","spearman",0.214118618411999,0.315604788771157,0.367964772258153,0.0705930920599973,0.128388606027246,0.197330397688179,0.541144901610018,0.386266685014449
4,"mouse",556,29,"cpm","combat_seq","spearman",0.177748518762344,0.292736449418477,0.313290907760954,0.0460098017701704,0.110087045570917,0.131299831760661,0.432448248116451,0.28673835125448
5,"mouse",518,41,"cpm","combat_seq","spearman",0.151296829971182,0.320197970179176,0.324144844004511,0.0487407593033454,0.111201603809046,0.136449066533016,0.420373386793635,0.286680867059266
6,"mouse",507,37,"cpm","combat_seq","spearman",0.144179084166837,0.24658093488467,0.254677825406546,0.0333401374430156,0.0747771654079064,0.105735864462135,0.50329999319589,0.352044634959516
7,"mouse",460,21,"cpm","combat_seq","spearman",0.0664534238527319,0.140152751485084,0.189894901755989,0.013382074547947,0.040015666818983,0.0607742019714081,0.3724133429075,0.24916770024153
8,"mouse",431,13,"cpm","combat_seq","spearman",0.140538806927518,0.219371391917896,0.283515073765234,0.031686978832585,0.068505452212957,0.116613213598461,0.384605516356639,0.265554842847979
9,"mouse",317,9,"cpm","combat_seq","spearman",0.12173292690836,0.181658992152539,0.213891951488423,0.0247746287048447,0.0500680978014138,0.085868084830404,0.336143718788508,0.218496659964978
10,"mouse",266,22,"cpm","combat_seq","spearman",0.183078683448879,0.363397724978125,0.348724506966413,0.0446927374301676,0.123376186309484,0.15649188934509,0.499024029077203,0.349801440398465
11,"mouse",241,24,"cpm","combat_seq","spearman",0.201453656654017,0.357046375506529,0.377243198044639,0.056216633434103,0.131922557406574,0.163954460667653,0.528333440535152,0.3580755129607
12,"mouse",221,11,"cpm","combat_seq","spearman",0.234364042078419,0.357921581128467,0.390181702263309,0.0837743066624163,0.156901498246733,0.202103920943577,0.557666560408033,0.380172138986293
13,"mouse",216,25,"cpm","combat_seq","spearman",0.0760558443834336,0.168935101349378,0.195747415152754,0.0196857293066184,0.0456802383316783,0.0682282843624043,0.445820433436532,0.278754600151878
14,"mouse",202,23,"cpm","combat_seq","spearman",0.184640975880233,0.235444968117549,0.240227335736069,0.0576656501247574,0.089963958968672,0.122262267812587,0.445383975602994,0.314388688660937
15,"mouse",199,17,"cpm","combat_seq","spearman",0.179711445017567,0.259176197951708,0.253420049338417,0.0521043582268072,0.0897062121551917,0.11288031696195,0.518202885549824,0.364580997234058
16,"mouse",161,15,"cpm","combat_seq","spearman",0.104973424449506,0.173373829410276,0.219374841812199,0.0212604403948367,0.0474563401670463,0.0974436851430018,0.399519109086307,0.281131359149582
17,"mouse",152,19,"cpm","combat_seq","spearman",0.185438144329897,0.327963917525773,0.323582474226804,0.0418814432989691,0.112564432989691,0.125322164948454,0.513530927835051,0.354123711340206
18,"mouse",149,5,"cpm","combat_seq","spearman",0.188650091304959,0.294704312403427,0.27370417193426,0.0550639134709931,0.0936226998173901,0.122629582806574,0.521702486304256,0.385868801798005
19,"mouse",140,13,"cpm","combat_seq","spearman",0.173388935948394,0.297973545318303,0.321756695119567,0.052583566820877,0.104385221867466,0.153385026389522,0.450641819248062,0.332703459959601
20,"mouse",138,7,"cpm","combat_seq","spearman",0.14055394791236,0.269946258784622,0.326787928896238,0.0331404161499242,0.0853658536585366,0.132354967617473,0.412636075513298,0.269601763814248
21,"mouse",122,7,"cpm","combat_seq","spearman",0.161528097011968,0.209717048426726,0.243877308393437,0.0393912974558136,0.0599984148371245,0.0951097725291274,0.424348101767457,0.306887532693984
22,"mouse",116,7,"cpm","combat_seq","spearman",0.222986185580016,0.376143316722387,0.396328770579701,0.0687567022014761,0.146407620008831,0.185516936857377,0.514729073361509,0.34624361319624
23,"mouse",110,13,"cpm","combat_seq","spearman",0.125212420824965,0.218136876255214,0.218832071682373,0.0298161594314846,0.0695195427158968,0.0994129460837324,0.437355167619342,0.301946547196045
24,"mouse",102,9,"cpm","combat_seq","spearman",0.173950405106801,0.256322121286521,0.313528111956789,0.0525411244782715,0.0956297569359195,0.153142646697766,0.375214829364105,0.23459366560275
25,"mouse",100,9,"cpm","combat_seq","spearman",0.0935194560972082,0.175466512368002,0.226746709098799,0.022349197164762,0.057066396644004,0.0865760162013598,0.448213510776797,0.319253580211196
26,"mouse",99,7,"cpm","combat_seq","spearman",0.117748640869843,0.209210105532459,0.28244323632875,0.017972497601535,0.0547489606651743,0.095107131435881,0.435177486408698,0.310457307323313
27,"mouse",98,15,"cpm","combat_seq","spearman",0.130265673412882,0.246028083591535,0.248269497000461,0.0262377216691938,0.0710000659239238,0.118201595358956,0.425604852000791,0.286373524952205
28,"mouse",98,9,"cpm","combat_seq","spearman",0.109985236880956,0.178902160783787,0.252717756005905,0.0187223191517917,0.0416051536706482,0.117568111662864,0.314118910213394,0.202992886860824
29,"mouse",95,8,"cpm","combat_seq","spearman",0.108511631007132,0.217356528694261,0.258015063653936,0.0313270679197494,0.0761847630473905,0.113110711191095,0.404319136172765,0.273212024261814
30,"mouse",90,8,"cpm","combat_seq","spearman",0.0999245852187029,0.164404223227753,0.172021116138763,0.0177978883861237,0.0489441930618401,0.0648567119155355,0.421794871794872,0.288235294117647
31,"mouse",75,3,"cpm","combat_seq","spearman",0.227980014275517,0.383226266952177,0.445895788722341,0.0638115631691649,0.131263383297645,0.219129193433262,0.405424696645253,0.279157744468237
32,"mouse",75,8,"cpm","combat_seq","spearman",0.090482110788783,0.155477275866832,0.176474651194916,0.0295620942119077,0.0573974305843349,0.0728691808260809,0.359510982179859,0.227862964497859
33,"mouse",73,12,"cpm","combat_seq","spearman",0.129349620336745,0.191878507758336,0.252162429844833,0.0329481677121162,0.0598217233410366,0.10267414988445,0.45183228788379,0.321822383624959
34,"mouse",71,3,"cpm","combat_seq","spearman",0.110807592631505,0.170413952511032,0.213420186313651,0.0245149541220144,0.0406948238425439,0.0584856762625201,0.244379071233452,0.163899978987182
35,"mouse",71,9,"cpm","combat_seq","spearman",0.0890997289199601,0.134541304037666,0.143244400057069,0.0223284348694536,0.0414467113710943,0.0677700099871594,0.417035240405193,0.293337137965473
36,"mouse",70,7,"cpm","combat_seq","spearman",0.158030573754219,0.253126861226921,0.301700747799616,0.0428826682549136,0.0924492091853617,0.137449540070148,0.477135861293098,0.330355370260075
37,"mouse",62,5,"cpm","combat_seq","spearman",0.0819716961783004,0.152115949955562,0.203390989266425,0.0118958091201203,0.0322007246872223,0.0670677514186094,0.351131469200793,0.23989881725576
38,"mouse",61,4,"cpm","combat_seq","spearman",0.0748247291268324,0.152708731676227,0.154302103250478,0.0113448056086679,0.049968132568515,0.0503505417463352,0.341108986615679,0.241236456341619
39,"mouse",60,6,"cpm","combat_seq","spearman",0.184444278569829,0.284242740912145,0.275584085989401,0.0515787116518624,0.0983802343808315,0.131298051802642,0.417556169291632,0.285810256027469
40,"mouse",59,6,"cpm","combat_seq","spearman",0.132889443750867,0.222360937716743,0.233874323761964,0.0357885975863504,0.070675544458316,0.0909280066583437,0.396865029823831,0.250589540851713
41,"mouse",56,3,"cpm","combat_seq","spearman",0.102418321588725,0.164077514413837,0.161274823830878,0.0281870595771941,0.0546124279308136,0.0752722613709161,0.32295003203075,0.215166559897502
42,"mouse",55,7,"cpm","combat_seq","spearman",0.0714599410251584,0.142857142857143,0.167450906581341,0.0199510634293243,0.0456113934374804,0.0732793776272037,0.35648409561453,0.213752431143735
43,"mouse",54,7,"cpm","combat_seq","spearman",0.132670576455443,0.227220712344443,0.263195537119153,0.0249606637104849,0.0743813474467172,0.0961951079959948,0.393863538835646,0.269346302388786
44,"mouse",53,3,"cpm","combat_seq","spearman",0.138427947598253,0.20764192139738,0.202256186317322,0.0390829694323144,0.0671761280931587,0.0975254730713246,0.332459970887919,0.21528384279476
45,"mouse",49,3,"cpm","combat_seq","spearman",0.115860443804412,0.165542973096812,0.211363487595732,0.0251358250965504,0.0387510636905152,0.0742292334882503,0.28428356352687,0.187471362178438
46,"mouse",48,3,"cpm","combat_seq","spearman",0.0848853868194842,0.22865329512894,0.276002865329513,0.0166905444126074,0.0583810888252149,0.0987822349570201,0.332091690544413,0.233739255014327
47,"mouse",47,3,"cpm","combat_seq","spearman",0.106499015300712,0.164747765490077,0.165656718678988,0.0343887289804575,0.057718527495834,0.0757460990758976,0.329344038782003,0.217618542645054
48,"mouse",44,3,"cpm","combat_seq","spearman",0.179519006982157,0.242901474010861,0.256633048875097,0.0595810705973623,0.0884406516679597,0.125290923196276,0.378820791311094,0.260356865787432
49,"mouse",44,5,"cpm","combat_seq","spearman",0.0615384615384615,0.121301775147929,0.189612097304405,0.0113083497698882,0.0264299802761341,0.0882314266929652,0.222024983563445,0.132084155161078
50,"mouse",43,6,"cpm","combat_seq","spearman",0.0517737296260786,0.0657078938958134,0.105528922978587,0.00773410035155002,0.0120166187280281,0.0295302013422819,0.323873441994247,0.184020453819112
51,"mouse",42,7,"cpm","combat_seq","spearman",0.0610515503627143,0.159594273608525,0.179431212685369,0.0155357257495025,0.0475059382422803,0.0751749374077165,0.33170700391603,0.209796494832124
52,"mouse",38,3,"cpm","combat_seq","spearman",0.0975912265813695,0.179254520530061,0.197206083948038,0.0189307396044128,0.053789411841504,0.0742868333442131,0.420784646517397,0.299562634636726
53,"mouse",38,2,"cpm","combat_seq","spearman",0.0747670688865129,0.144493661218879,0.177409500534596,0.0144340919505117,0.0445242095616313,0.0733923934626547,0.441805407056667,0.31701542691309
54,"mouse",37,6,"cpm","combat_seq","spearman",0.0926329699372316,0.131483316815329,0.183481995374959,0.037594978526594,0.0462504129501156,0.0919061777337298,0.311199207135778,0.202114304592005
55,"mouse",37,1,"cpm","combat_seq","spearman",0.114430219693378,0.197328907855224,0.165955429113324,0.0391180654338549,0.0590327169274538,0.0636162478267741,0.383436067646594,0.249091196459618
56,"mouse",36,4,"cpm","combat_seq","spearman",0.231052093973442,0.314130064691862,0.348655090228124,0.0478719782090569,0.0946544092611508,0.143752128021791,0.395369424582908,0.255566905005107
57,"mouse",35,4,"cpm","combat_seq","spearman",0.119470520699669,0.244073748902546,0.283784696427365,0.0255284662659553,0.074694401296684,0.117376916323361,0.381373674613359,0.243128250151955
58,"mouse",35,7,"cpm","combat_seq","spearman",0.0364123159303882,0.099665327978581,0.133668005354752,0.00655957161981258,0.0323293172690763,0.0517402945113788,0.236345381526104,0.144578313253012
59,"mouse",32,4,"cpm","combat_seq","spearman",0.13371375694016,0.243291178285009,0.225400987045034,0.0340067859346083,0.0900678593460827,0.0916872301048735,0.400909932140654,0.27598704503393
60,"mouse",31,3,"cpm","combat_seq","spearman",0.109389745202894,0.156338471217364,0.182132746146587,0.0183233721296005,0.038534130229632,0.0617332494495124,0.225228059138094,0.142340358603334
61,"mouse",29,3,"cpm","combat_seq","spearman",0.160767535329962,0.256061195384416,0.324711525995073,0.034357578114871,0.0701413198496046,0.144431479320627,0.37903539478802,0.256968754051601
62,"mouse",29,2,"cpm","combat_seq","spearman",0.0561628860344356,0.0645668215359388,0.0901885761136923,0.0141432085269199,0.014553156600164,0.029721235310194,0.232645531566002,0.155233670401749
63,"mouse",28,2,"cpm","combat_seq","spearman",0.188292367399741,0.342238033635188,0.316106080206986,0.0426908150064683,0.116429495472186,0.137904269081501,0.494695989650711,0.33751617076326
64,"mouse",27,2,"cpm","combat_seq","spearman",0.161989528795812,0.253246073298429,0.278429319371728,0.0461780104712042,0.0848167539267016,0.124869109947644,0.255130890052356,0.151832460732984
65,"mouse",27,4,"cpm","combat_seq","spearman",0.107854316184855,0.197799986585284,0.238849017372057,0.0228720906834798,0.063719900731102,0.0808907371386411,0.315782413307398,0.19766583942585
66,"mouse",27,4,"cpm","combat_seq","spearman",0.0268292682926829,0.0238163558106169,0.0431133428981349,0.00502152080344333,0.00466284074605452,0.0109038737446198,0.185007173601148,0.120731707317073
67,"mouse",26,2,"cpm","combat_seq","spearman",0.140091798044303,0.230692476551587,0.240737045167299,0.0320627951839287,0.0814873943989889,0.0981174748885785,0.419809751879199,0.279318831903146
68,"mouse",25,3,"cpm","combat_seq","spearman",0.0729099987197542,0.22698758161567,0.212008705671489,0.0107540647804378,0.0551785942901037,0.0633721674561516,0.320125464089105,0.187620023044425
69,"mouse",25,7,"cpm","combat_seq","spearman",0.108293908929627,0.187536960378474,0.174231224127735,0.0300118273211118,0.0514488468361916,0.0680070963926671,0.352306327616795,0.239355410999409
70,"mouse",24,1,"cpm","combat_seq","spearman",0.145177277926039,0.248951582157835,0.249714067861228,0.0321768966831872,0.0853983987800229,0.103926801372474,0.266717499046893,0.162866946244758
71,"mouse",23,2,"cpm","combat_seq","spearman",0.177641025641026,0.267418803418803,0.288068376068376,0.0557948717948718,0.0899145299145299,0.123282051282051,0.430632478632479,0.283213675213675
72,"mouse",23,2,"cpm","combat_seq","spearman",0.160076408787011,0.334988857051894,0.369691181152499,0.0420885068449538,0.102133078637377,0.151289398280802,0.366507481693728,0.226042661572748
73,"mouse",22,2,"cpm","combat_seq","spearman",0.12261698440208,0.28105141536684,0.247905834777585,0.0216637781629116,0.0568313113807048,0.0765453495089544,0.233391103408434,0.137131715771231
74,"mouse",21,3,"cpm","combat_seq","spearman",0.0472777394900069,0.11592005513439,0.147070985527223,0.00792556857339766,0.022329427980703,0.0521019986216402,0.240385940730531,0.162301860785665
75,"mouse",21,1,"cpm","combat_seq","spearman",0.0801412451063176,0.153220234896753,0.186842711291932,0.0186535656712981,0.042066477316343,0.0801412451063176,0.216166423581792,0.135948414830736
76,"mouse",20,2,"cpm","combat_seq","spearman",0.0496549402457499,0.166301969365427,0.134320821410537,0.00746226785614094,0.0520114458845312,0.0321494697862313,0.161813387196319,0.091791505358245
1,"mouse",2644,84,"tmm","combat_seq","spearman",0.301213627723351,0.450285129404884,0.437637081444656,0.0781547009796754,0.174952478432519,0.212677292001755,0.531437344641029,0.380684310571721
2,"mouse",742,78,"tmm","combat_seq","spearman",0.167184232207364,0.248051207300843,0.277140503200456,0.0583687179162178,0.0998795867925724,0.149502503327207,0.613283478040433,0.470435388807909
3,"mouse",562,51,"tmm","combat_seq","spearman",0.199944956653365,0.296890050915096,0.359914682812715,0.0624053942479703,0.117930370166506,0.190931608641805,0.545273152607679,0.392734278244117
4,"mouse",556,29,"tmm","combat_seq","spearman",0.178553141686782,0.290688318338088,0.309560383293102,0.047253309926121,0.106210226025894,0.132323897300856,0.456806378465365,0.314022383146807
5,"mouse",518,41,"tmm","combat_seq","spearman",0.153426888861045,0.309986217266007,0.334043352963288,0.047174539531387,0.106377646911415,0.138265881468488,0.415048239568976,0.284362861796767
6,"mouse",507,37,"tmm","combat_seq","spearman",0.158671837790025,0.289038579301898,0.322038511260802,0.0345648771858202,0.0851194121249235,0.125671905831122,0.495271143770838,0.3362591004967
7,"mouse",460,21,"tmm","combat_seq","spearman",0.0842744304458516,0.147594490501991,0.210718715320843,0.0205626999151381,0.0417781839545662,0.0716756968470527,0.374371695280371,0.249428813891246
8,"mouse",431,13,"tmm","combat_seq","spearman",0.127902501603592,0.200256574727389,0.275304682488775,0.027902501603592,0.0621552277100706,0.109108402822322,0.369788325849904,0.253688261706222
9,"mouse",317,9,"tmm","combat_seq","spearman",0.129320967637331,0.178935080095985,0.233932161618782,0.0242557883131202,0.0479278811855503,0.0869706206628186,0.346585381671963,0.232570205590505
10,"mouse",266,22,"tmm","combat_seq","spearman",0.204819277108434,0.38412869354513,0.395167261223666,0.0506831796459581,0.126001211550111,0.181194049942788,0.523726189674901,0.370599717304974
